Cycle/CIFAR,XAI Method,Sample ID,Continuity,Compactness,Correctness,Consistency,XQS
15,GradCAM,30,0.921,0.4,0.045,0.996,0.818
15,GradCAM,31,0.885,0.37,0.025,0.992,0.805
15,GradCAM,32,0.985,0.366,0.161,0.995,0.796
15,GradCAM,33,0.945,0.338,0.868,0.988,0.601
15,GradCAM,34,0.989,0.437,0.183,0.992,0.809
15,GradCAM,35,0.86,0.381,0.053,0.989,0.794
15,GradCAM,36,0.725,0.394,0.666,0.985,0.609
15,GradCAM,37,0.861,0.356,0.017,0.985,0.796
15,GradCAM,38,0.942,0.367,0.552,0.983,0.685
15,GradCAM,39,0.761,0.447,0.021,0.991,0.795
15,GradCAM,40,0.865,0.37,0.78,0.985,0.61
15,GradCAM,41,0.867,0.398,0.091,0.997,0.793
15,GradCAM,42,0.907,0.359,0.786,0.979,0.615
15,GradCAM,43,0.777,0.332,0.025,0.964,0.762
15,GradCAM,44,0.83,0.349,0.018,0.992,0.789
15,GradCAM,45,0.842,0.43,0.186,0.992,0.769
15,GradCAM,46,0.878,0.435,0.006,0.991,0.825
15,GradCAM,47,0.985,0.364,0.139,0.995,0.801
15,GradCAM,48,0.988,0.419,0.129,0.995,0.818
15,GradCAM,49,0.893,0.357,0.019,0.957,0.797
15,GradCAM,50,0.901,0.403,0.197,0.982,0.772
15,GradCAM,51,0.949,0.395,0.035,0.986,0.824
15,GradCAM,52,0.864,0.409,0.316,0.996,0.738
15,GradCAM,53,0.72,0.26,0.124,0.951,0.702
15,GradCAM,54,0.89,0.292,0.587,0.983,0.644
15,GradCAM,55,0.91,0.378,0.314,0.995,0.742
15,GradCAM,56,0.797,0.405,0.008,0.987,0.795
15,GradCAM,57,0.982,0.47,0.07,0.991,0.843
15,GradCAM,58,0.987,0.492,0.007,0.995,0.867
15,GradCAM,59,0.948,0.378,0.074,0.991,0.811
15,GradCAM,60,0.938,0.401,0.043,0.995,0.823
15,GradCAM,61,0.873,0.475,0.059,0.988,0.819
15,GradCAM,62,0.934,0.373,0.316,0.996,0.747
15,GradCAM,63,0.835,0.384,0.045,0.994,0.792
15,GradCAM,64,0.922,0.492,0.005,0.995,0.851
15,GradCAM,65,0.77,0.443,0.012,0.996,0.799
15,GradCAM,66,0.887,0.362,0.094,0.958,0.778
15,GradCAM,67,0.77,0.415,0.014,0.991,0.791
15,GradCAM,68,0.916,0.438,0.397,0.994,0.738
15,GradCAM,69,0.99,0.465,0.144,0.996,0.827
15,GradCAM,70,0.98,0.468,0.016,0.996,0.857
15,GradCAM,71,0.805,0.438,0.004,0.981,0.805
15,GradCAM,72,0.989,0.42,0.024,0.995,0.845
15,GradCAM,73,0.868,0.487,0.082,0.993,0.817
15,GradCAM,74,0.881,0.41,0.023,0.995,0.816
15,GradCAM,75,0.985,0.399,0.066,0.993,0.828
15,GradCAM,76,0.893,0.35,0.057,0.988,0.794
15,GradCAM,77,0.762,0.268,0.167,0.955,0.705
15,GradCAM,78,0.887,0.352,0.1,0.979,0.779
15,GradCAM,79,0.628,0.479,0.112,0.992,0.747
15,GradCAM,80,0.938,0.422,0.01,0.985,0.834
15,GradCAM,81,0.788,0.336,0.1,0.975,0.75
15,GradCAM,82,0.887,0.307,0.005,0.988,0.794
15,GradCAM,83,0.977,0.419,0.053,0.995,0.834
15,GradCAM,84,0.919,0.297,0.839,0.973,0.587
15,GradCAM,85,0.94,0.362,0.064,0.996,0.808
15,GradCAM,86,0.937,0.412,0.025,0.996,0.83
15,GradCAM,87,0.948,0.396,0.008,0.989,0.831
15,GradCAM,88,0.958,0.361,0.052,0.971,0.81
15,GradCAM,89,0.964,0.428,0.16,0.992,0.806
15,GradCAM,90,0.978,0.356,0.115,0.992,0.803
15,GradCAM,91,0.931,0.432,0.035,0.993,0.83
15,GradCAM,92,0.973,0.36,0.064,0.991,0.815
15,GradCAM,93,0.789,0.423,0.039,0.997,0.793
15,GradCAM,94,0.948,0.392,0.052,0.988,0.819
15,GradCAM,95,0.908,0.374,0.055,0.992,0.805
15,GradCAM,96,0.944,0.427,0.245,0.997,0.781
15,GradCAM,97,0.895,0.445,0.25,0.991,0.77
15,GradCAM,98,0.843,0.423,0.189,0.982,0.765
15,GradCAM,99,0.957,0.386,0.04,0.992,0.823
15,SHAP,0,0.088,0.484,0.005,0.278,0.461
15,SHAP,1,0.185,0.446,0.03,0.235,0.459
15,SHAP,2,0.17,0.48,0.029,0.205,0.457
15,SHAP,3,0.132,0.464,0.009,0.179,0.442
15,SHAP,4,0.125,0.486,0.017,0.164,0.439
15,SHAP,5,0.072,0.46,0.046,0.238,0.431
15,SHAP,6,0.243,0.462,0.019,0.177,0.466
15,SHAP,7,0.214,0.486,0.012,0.37,0.514
15,SHAP,8,0.123,0.485,0.852,0.224,0.245
15,SHAP,9,0.258,0.461,0.078,0.183,0.456
15,SHAP,10,0.093,0.494,0.011,0.205,0.445
15,SHAP,11,0.174,0.482,0.004,0.236,0.472
15,SHAP,12,0.134,0.458,0.134,0.255,0.428
15,SHAP,13,0.169,0.554,0.011,0.225,0.484
15,SHAP,14,0.26,0.499,0.901,0.245,0.276
15,SHAP,15,0.192,0.473,0.002,0.22,0.471
15,SHAP,16,0.136,0.487,0.82,0.281,0.271
15,SHAP,17,0.052,0.484,0.005,0.226,0.439
15,SHAP,18,0.168,0.517,0.003,0.3,0.495
15,SHAP,19,0.06,0.471,0.099,0.3,0.433
15,SHAP,20,0.066,0.502,0.089,0.336,0.453
15,SHAP,21,0.056,0.496,0.001,0.276,0.457
15,SHAP,22,0.117,0.476,0.876,0.24,0.239
15,SHAP,23,0.214,0.476,0.018,0.249,0.481
15,SHAP,24,0.08,0.45,0.002,0.172,0.425
15,SHAP,25,0.221,0.504,0.009,0.279,0.499
15,SHAP,26,0.07,0.476,0.005,0.174,0.429
15,SHAP,27,0.1,0.483,0.063,0.225,0.436
15,SHAP,28,0.218,0.501,0.02,0.268,0.492
15,SHAP,29,0.143,0.464,0.058,0.159,0.427
15,SHAP,30,0.286,0.481,0.052,0.265,0.495
15,SHAP,31,0.068,0.495,0.012,0.2,0.437
15,SHAP,32,0.168,0.494,0.011,0.25,0.475
15,SHAP,33,0.126,0.556,0.943,0.308,0.262
15,SHAP,34,0.16,0.471,0.183,0.258,0.426
15,SHAP,35,0.212,0.459,0.099,0.213,0.446
15,SHAP,36,0.108,0.462,0.142,0.194,0.405
15,SHAP,37,0.173,0.516,0.081,0.231,0.46
15,SHAP,38,0.13,0.485,0.6,0.302,0.329
15,SHAP,39,0.099,0.5,0.007,0.287,0.47
15,SHAP,40,0.122,0.455,0.645,0.168,0.275
15,SHAP,41,0.084,0.463,0.005,0.219,0.44
15,SHAP,42,0.202,0.476,0.82,0.321,0.295
15,SHAP,43,0.144,0.53,0.001,0.283,0.489
15,SHAP,44,0.107,0.448,0.004,0.201,0.438
15,SHAP,45,0.139,0.492,0.091,0.22,0.44
15,SHAP,46,0.108,0.475,0.031,0.163,0.429
15,SHAP,47,0.238,0.466,0.059,0.232,0.469
15,SHAP,48,0.187,0.529,0.021,0.238,0.483
15,SHAP,49,0.236,0.484,0.004,0.285,0.5
15,SHAP,50,0.01,0.452,0.01,0.165,0.404
15,SHAP,51,0.248,0.501,0.107,0.188,0.458
15,SHAP,52,0.163,0.462,0.086,0.247,0.447
15,SHAP,53,0.147,0.479,0.002,0.254,0.47
15,SHAP,54,0.152,0.467,0.87,0.249,0.25
15,SHAP,55,0.198,0.504,0.037,0.242,0.477
15,SHAP,56,0.233,0.523,0.013,0.295,0.509
15,SHAP,57,0.326,0.505,0.005,0.399,0.556
15,SHAP,58,0.047,0.493,0.003,0.259,0.449
15,SHAP,59,0.316,0.45,0.009,0.159,0.479
15,SHAP,60,0.087,0.471,0.004,0.29,0.461
15,SHAP,61,0.157,0.492,0.022,0.22,0.462
15,SHAP,62,0.098,0.454,0.03,0.221,0.435
15,SHAP,63,0.178,0.478,0.003,0.202,0.464
15,SHAP,64,0.179,0.435,0.105,0.281,0.448
15,SHAP,65,0.17,0.516,0.021,0.229,0.474
15,SHAP,66,0.236,0.44,0.08,0.253,0.462
15,SHAP,67,0.089,0.463,0.044,0.202,0.428
15,SHAP,68,0.354,0.537,0.084,0.347,0.538
15,SHAP,69,0.23,0.473,0.019,0.261,0.486
15,SHAP,70,0.135,0.5,0.058,0.227,0.451
15,SHAP,71,0.139,0.514,0.011,0.203,0.461
15,SHAP,72,0.212,0.482,0.035,0.251,0.478
15,SHAP,73,0.184,0.467,0.111,0.274,0.454
15,SHAP,74,0.129,0.483,0.002,0.219,0.457
15,SHAP,75,0.144,0.498,0.081,0.209,0.443
15,SHAP,76,0.117,0.451,0.009,0.257,0.454
15,SHAP,77,0.128,0.498,0.012,0.239,0.463
15,SHAP,78,0.059,0.476,0.002,0.153,0.421
15,SHAP,79,0.183,0.51,0.023,0.309,0.495
15,SHAP,80,0.083,0.493,0.002,0.224,0.45
15,SHAP,81,0.148,0.485,0.025,0.215,0.456
15,SHAP,82,0.154,0.492,0.002,0.291,0.484
15,SHAP,83,0.14,0.555,0.004,0.221,0.478
15,SHAP,84,0.149,0.49,0.874,0.249,0.254
15,SHAP,85,0.149,0.479,0.014,0.265,0.47
15,SHAP,86,0.128,0.477,0.015,0.251,0.46
15,SHAP,87,0.099,0.479,0.04,0.227,0.441
15,SHAP,88,0.123,0.437,0.096,0.153,0.404
15,SHAP,89,0.176,0.493,0.007,0.241,0.476
15,SHAP,90,0.091,0.453,0.065,0.171,0.412
15,SHAP,91,0.213,0.462,0.02,0.224,0.47
15,SHAP,92,0.209,0.495,0.012,0.224,0.479
15,SHAP,93,0.21,0.459,0.001,0.261,0.482
15,SHAP,94,0.067,0.452,0.005,0.254,0.442
15,SHAP,95,0.128,0.503,0.002,0.227,0.464
15,SHAP,96,0.1,0.541,0.039,0.252,0.463
15,SHAP,97,0.101,0.48,0.067,0.255,0.442
15,SHAP,98,0.189,0.483,0.063,0.296,0.476
15,SHAP,99,0.065,0.426,0.005,0.215,0.426
16,GradCAM,0,0.981,0.388,0.119,0.995,0.811
16,GradCAM,1,0.946,0.428,0.077,0.991,0.822
16,GradCAM,2,0.88,0.351,0.309,0.973,0.724
16,GradCAM,3,0.851,0.39,0.174,0.992,0.765
16,GradCAM,4,0.94,0.344,0.232,0.991,0.761
16,GradCAM,5,0.85,0.313,0.046,0.99,0.777
16,GradCAM,6,0.986,0.478,0.229,0.998,0.808
16,GradCAM,7,0.928,0.318,0.044,0.982,0.796
16,GradCAM,8,0.806,0.362,0.688,0.979,0.614
16,GradCAM,9,0.954,0.423,0.278,0.986,0.771
16,GradCAM,10,0.967,0.441,0.025,0.997,0.845
16,GradCAM,11,0.954,0.392,0.131,0.994,0.802
16,GradCAM,12,0.984,0.427,0.298,0.998,0.778
16,GradCAM,13,0.917,0.404,0.217,0.988,0.773
16,GradCAM,14,0.938,0.386,0.558,0.978,0.686
16,GradCAM,15,0.829,0.351,0.113,0.979,0.761
16,GradCAM,16,0.879,0.401,0.773,0.989,0.624
16,GradCAM,17,0.935,0.32,0.085,0.985,0.789
16,GradCAM,18,0.984,0.467,0.303,0.994,0.786
16,GradCAM,19,0.939,0.345,0.068,0.97,0.796
16,GradCAM,20,0.732,0.461,0.037,0.985,0.785
16,GradCAM,21,0.861,0.357,0.057,0.98,0.785
16,GradCAM,22,0.843,0.369,0.556,0.96,0.654
16,GradCAM,23,0.918,0.385,0.339,0.986,0.737
16,GradCAM,24,0.914,0.39,0.108,0.987,0.796
16,GradCAM,25,0.788,0.315,0.202,0.982,0.721
16,GradCAM,26,0.795,0.404,0.131,0.985,0.763
16,GradCAM,27,0.932,0.266,0.035,0.975,0.784
16,GradCAM,28,0.902,0.301,0.135,0.991,0.765
16,GradCAM,29,0.962,0.451,0.33,0.994,0.769
16,GradCAM,30,0.91,0.391,0.106,0.997,0.798
16,GradCAM,31,0.84,0.362,0.034,0.991,0.79
16,GradCAM,32,0.984,0.331,0.189,0.995,0.78
16,GradCAM,33,0.927,0.374,0.792,0.987,0.624
16,GradCAM,34,0.974,0.412,0.263,0.992,0.779
16,GradCAM,35,0.885,0.385,0.053,0.99,0.802
16,GradCAM,36,0.744,0.418,0.496,0.985,0.663
16,GradCAM,37,0.888,0.355,0.044,0.985,0.796
16,GradCAM,38,0.859,0.414,0.505,0.98,0.687
16,GradCAM,39,0.777,0.447,0.021,0.99,0.798
16,GradCAM,40,0.649,0.411,0.667,0.984,0.595
16,GradCAM,41,0.899,0.392,0.099,0.996,0.797
16,GradCAM,42,0.897,0.358,0.73,0.979,0.626
16,GradCAM,43,0.772,0.336,0.091,0.966,0.746
16,GradCAM,44,0.806,0.368,0.028,0.992,0.784
16,GradCAM,45,0.889,0.421,0.358,0.991,0.736
16,GradCAM,46,0.905,0.427,0.004,0.991,0.83
16,GradCAM,47,0.988,0.367,0.144,0.995,0.802
16,GradCAM,48,0.975,0.412,0.157,0.995,0.806
16,GradCAM,49,0.881,0.368,0.099,0.959,0.777
16,GradCAM,50,0.868,0.351,0.125,0.982,0.769
16,GradCAM,51,0.943,0.387,0.083,0.986,0.808
16,GradCAM,52,0.941,0.402,0.332,0.995,0.751
16,GradCAM,53,0.822,0.28,0.094,0.951,0.74
16,GradCAM,54,0.829,0.306,0.524,0.983,0.649
16,GradCAM,55,0.938,0.372,0.213,0.995,0.773
16,GradCAM,56,0.851,0.388,0.011,0.986,0.803
16,GradCAM,57,0.962,0.46,0.148,0.991,0.816
16,GradCAM,58,0.988,0.501,0.009,0.995,0.869
16,GradCAM,59,0.966,0.379,0.128,0.992,0.802
16,GradCAM,60,0.929,0.408,0.039,0.995,0.823
16,GradCAM,61,0.92,0.46,0.115,0.988,0.813
16,GradCAM,62,0.943,0.364,0.335,0.996,0.742
16,GradCAM,63,0.914,0.365,0.02,0.992,0.813
16,GradCAM,64,0.936,0.48,0.008,0.996,0.851
16,GradCAM,65,0.821,0.42,0.031,0.995,0.802
16,GradCAM,66,0.926,0.376,0.08,0.957,0.795
16,GradCAM,67,0.775,0.393,0.06,0.992,0.775
16,GradCAM,68,0.966,0.417,0.473,0.993,0.726
16,GradCAM,69,0.99,0.461,0.196,0.996,0.813
16,GradCAM,70,0.974,0.474,0.032,0.996,0.853
16,GradCAM,71,0.815,0.387,0.013,0.982,0.793
16,GradCAM,72,0.984,0.425,0.044,0.995,0.84
16,GradCAM,73,0.834,0.476,0.099,0.993,0.801
16,GradCAM,74,0.853,0.431,0.07,0.994,0.802
16,GradCAM,75,0.986,0.399,0.096,0.994,0.821
16,GradCAM,76,0.897,0.338,0.087,0.989,0.784
16,GradCAM,77,0.648,0.323,0.122,0.953,0.701
16,GradCAM,78,0.852,0.348,0.147,0.979,0.758
16,GradCAM,79,0.739,0.473,0.229,0.992,0.744
16,GradCAM,80,0.913,0.397,0.014,0.985,0.82
16,GradCAM,81,0.886,0.353,0.163,0.977,0.763
16,GradCAM,82,0.904,0.332,0.023,0.987,0.8
16,GradCAM,83,0.98,0.418,0.131,0.995,0.815
16,GradCAM,84,0.734,0.32,0.73,0.966,0.572
16,GradCAM,85,0.956,0.35,0.104,0.994,0.799
16,GradCAM,86,0.956,0.419,0.038,0.996,0.833
16,GradCAM,87,0.939,0.419,0.011,0.99,0.834
16,GradCAM,88,0.887,0.383,0.035,0.969,0.801
16,GradCAM,89,0.975,0.432,0.165,0.992,0.809
16,GradCAM,90,0.981,0.352,0.142,0.992,0.796
16,GradCAM,91,0.928,0.419,0.035,0.993,0.826
16,GradCAM,92,0.933,0.353,0.135,0.989,0.785
16,GradCAM,93,0.812,0.406,0.038,0.997,0.794
16,GradCAM,94,0.931,0.376,0.098,0.988,0.799
16,GradCAM,95,0.883,0.393,0.03,0.992,0.81
16,GradCAM,96,0.946,0.421,0.243,0.997,0.78
16,GradCAM,97,0.939,0.453,0.194,0.99,0.797
16,GradCAM,98,0.876,0.403,0.268,0.983,0.748
16,GradCAM,99,0.959,0.366,0.048,0.992,0.817
16,SHAP,0,0.18,0.481,0.013,0.284,0.483
16,SHAP,1,0.134,0.492,0.027,0.236,0.459
16,SHAP,2,0.12,0.502,0.016,0.201,0.452
16,SHAP,3,0.03,0.457,0.02,0.176,0.411
16,SHAP,4,0.05,0.446,0.03,0.162,0.407
16,SHAP,5,0.179,0.447,0.116,0.234,0.436
16,SHAP,6,0.116,0.511,0.024,0.176,0.445
16,SHAP,7,0.139,0.556,0.091,0.368,0.493
16,SHAP,8,0.062,0.485,0.666,0.228,0.277
16,SHAP,9,0.063,0.494,0.243,0.179,0.373
16,SHAP,10,0.204,0.475,0.018,0.209,0.468
16,SHAP,11,0.197,0.478,0.002,0.241,0.478
16,SHAP,12,0.188,0.531,0.102,0.247,0.466
16,SHAP,13,0.119,0.503,0.017,0.228,0.458
16,SHAP,14,0.289,0.51,0.802,0.246,0.311
16,SHAP,15,0.086,0.479,0.003,0.224,0.446
16,SHAP,16,0.153,0.513,0.708,0.279,0.309
16,SHAP,17,0.142,0.45,0.015,0.221,0.449
16,SHAP,18,0.215,0.502,0.016,0.307,0.502
16,SHAP,19,0.187,0.482,0.164,0.292,0.449
16,SHAP,20,0.086,0.481,0.21,0.339,0.424
16,SHAP,21,0.056,0.521,0.002,0.265,0.46
16,SHAP,22,0.224,0.496,0.628,0.24,0.333
16,SHAP,23,0.232,0.498,0.039,0.246,0.484
16,SHAP,24,0.06,0.467,0.003,0.179,0.426
16,SHAP,25,0.139,0.491,0.009,0.277,0.475
16,SHAP,26,0.158,0.468,0.025,0.187,0.447
16,SHAP,27,0.164,0.486,0.103,0.22,0.442
16,SHAP,28,0.254,0.487,0.04,0.259,0.49
16,SHAP,29,0.097,0.515,0.037,0.161,0.434
16,SHAP,30,0.151,0.536,0.17,0.258,0.444
16,SHAP,31,0.118,0.425,0.009,0.207,0.435
16,SHAP,32,0.149,0.482,0.012,0.251,0.468
16,SHAP,33,0.198,0.52,0.765,0.307,0.315
16,SHAP,34,0.139,0.473,0.304,0.253,0.39
16,SHAP,35,0.103,0.499,0.22,0.209,0.398
16,SHAP,36,0.183,0.467,0.135,0.197,0.428
16,SHAP,37,0.247,0.466,0.11,0.231,0.458
16,SHAP,38,0.141,0.529,0.457,0.292,0.376
16,SHAP,39,0.115,0.496,0.009,0.284,0.472
16,SHAP,40,0.039,0.521,0.397,0.165,0.332
16,SHAP,41,0.119,0.456,0.008,0.216,0.445
16,SHAP,42,0.21,0.474,0.736,0.321,0.317
16,SHAP,43,0.122,0.479,0.001,0.29,0.472
16,SHAP,44,0.22,0.482,0.027,0.201,0.469
16,SHAP,45,0.061,0.527,0.098,0.22,0.427
16,SHAP,46,0.247,0.552,0.044,0.152,0.477
16,SHAP,47,0.18,0.455,0.074,0.235,0.449
16,SHAP,48,0.162,0.51,0.039,0.238,0.468
16,SHAP,49,0.096,0.49,0.005,0.276,0.464
16,SHAP,50,0.026,0.429,0.018,0.165,0.4
16,SHAP,51,0.084,0.491,0.197,0.189,0.392
16,SHAP,52,0.171,0.517,0.074,0.242,0.464
16,SHAP,53,0.008,0.498,0.004,0.248,0.437
16,SHAP,54,0.282,0.499,0.684,0.246,0.336
16,SHAP,55,0.115,0.458,0.044,0.24,0.442
16,SHAP,56,0.17,0.577,0.065,0.293,0.494
16,SHAP,57,0.29,0.598,0.029,0.398,0.564
16,SHAP,58,0.134,0.484,0.004,0.262,0.469
16,SHAP,59,0.132,0.457,0.026,0.162,0.431
16,SHAP,60,0.169,0.479,0.006,0.287,0.482
16,SHAP,61,0.126,0.502,0.088,0.224,0.441
16,SHAP,62,0.089,0.48,0.048,0.216,0.434
16,SHAP,63,0.133,0.557,0.007,0.207,0.473
16,SHAP,64,0.283,0.488,0.222,0.283,0.458
16,SHAP,65,0.425,0.568,0.092,0.229,0.533
16,SHAP,66,0.114,0.508,0.173,0.245,0.423
16,SHAP,67,0.135,0.456,0.093,0.201,0.425
16,SHAP,68,0.28,0.536,0.201,0.351,0.492
16,SHAP,69,0.208,0.477,0.013,0.256,0.482
16,SHAP,70,0.193,0.492,0.124,0.223,0.446
16,SHAP,71,0.104,0.547,0.024,0.205,0.458
16,SHAP,72,0.162,0.442,0.133,0.248,0.43
16,SHAP,73,0.235,0.492,0.098,0.265,0.474
16,SHAP,74,0.116,0.561,0.003,0.228,0.476
16,SHAP,75,0.164,0.462,0.104,0.206,0.432
16,SHAP,76,0.116,0.481,0.016,0.256,0.459
16,SHAP,77,0.135,0.451,0.01,0.237,0.453
16,SHAP,78,0.027,0.505,0.002,0.151,0.421
16,SHAP,79,0.184,0.477,0.072,0.306,0.473
16,SHAP,80,0.088,0.477,0.003,0.226,0.447
16,SHAP,81,0.108,0.476,0.044,0.213,0.438
16,SHAP,82,0.18,0.453,0.004,0.28,0.477
16,SHAP,83,0.172,0.504,0.014,0.217,0.47
16,SHAP,84,0.147,0.484,0.766,0.244,0.277
16,SHAP,85,0.216,0.471,0.111,0.259,0.459
16,SHAP,86,0.099,0.521,0.019,0.248,0.462
16,SHAP,87,0.131,0.494,0.115,0.227,0.434
16,SHAP,88,0.076,0.495,0.253,0.156,0.369
16,SHAP,89,0.122,0.489,0.018,0.246,0.46
16,SHAP,90,0.142,0.513,0.149,0.167,0.418
16,SHAP,91,0.168,0.495,0.065,0.22,0.454
16,SHAP,92,0.143,0.483,0.045,0.231,0.453
16,SHAP,93,0.087,0.506,0.004,0.252,0.46
16,SHAP,94,0.101,0.477,0.009,0.245,0.453
16,SHAP,95,0.216,0.48,0.004,0.234,0.482
16,SHAP,96,0.086,0.454,0.035,0.253,0.439
16,SHAP,97,0.181,0.538,0.041,0.249,0.482
16,SHAP,98,0.232,0.524,0.047,0.299,0.502
16,SHAP,99,0.09,0.487,0.026,0.215,0.442
17,GradCAM,0,0.991,0.389,0.1,0.995,0.819
17,GradCAM,1,0.934,0.42,0.059,0.991,0.822
17,GradCAM,2,0.845,0.319,0.269,0.974,0.718
17,GradCAM,3,0.854,0.376,0.133,0.991,0.772
17,GradCAM,4,0.938,0.352,0.135,0.991,0.786
17,GradCAM,5,0.865,0.31,0.037,0.99,0.782
17,GradCAM,6,0.98,0.483,0.15,0.998,0.828
17,GradCAM,7,0.915,0.307,0.033,0.983,0.793
17,GradCAM,8,0.915,0.354,0.84,0.974,0.601
17,GradCAM,9,0.938,0.409,0.164,0.987,0.792
17,GradCAM,10,0.957,0.427,0.008,0.997,0.843
17,GradCAM,11,0.959,0.391,0.118,0.994,0.807
17,GradCAM,12,0.982,0.426,0.262,0.998,0.786
17,GradCAM,13,0.916,0.388,0.212,0.989,0.77
17,GradCAM,14,0.926,0.331,0.811,0.978,0.606
17,GradCAM,15,0.859,0.335,0.127,0.98,0.762
17,GradCAM,16,0.886,0.377,0.905,0.99,0.587
17,GradCAM,17,0.946,0.288,0.031,0.984,0.797
17,GradCAM,18,0.965,0.448,0.192,0.994,0.804
17,GradCAM,19,0.88,0.372,0.058,0.971,0.791
17,GradCAM,20,0.737,0.445,0.035,0.986,0.783
17,GradCAM,21,0.917,0.354,0.02,0.978,0.807
17,GradCAM,22,0.807,0.367,0.69,0.961,0.611
17,GradCAM,23,0.938,0.375,0.275,0.987,0.756
17,GradCAM,24,0.926,0.377,0.089,0.987,0.8
17,GradCAM,25,0.824,0.301,0.144,0.981,0.741
17,GradCAM,26,0.825,0.432,0.053,0.986,0.798
17,GradCAM,27,0.954,0.282,0.012,0.975,0.8
17,GradCAM,28,0.861,0.306,0.06,0.991,0.774
17,GradCAM,29,0.954,0.441,0.208,0.993,0.795
17,GradCAM,30,0.901,0.378,0.04,0.997,0.809
17,GradCAM,31,0.828,0.376,0.022,0.991,0.793
17,GradCAM,32,0.984,0.351,0.168,0.995,0.791
17,GradCAM,33,0.965,0.308,0.927,0.987,0.583
17,GradCAM,34,0.977,0.427,0.171,0.993,0.806
17,GradCAM,35,0.843,0.38,0.03,0.99,0.796
17,GradCAM,36,0.773,0.401,0.447,0.984,0.678
17,GradCAM,37,0.879,0.385,0.007,0.986,0.811
17,GradCAM,38,0.925,0.353,0.707,0.979,0.637
17,GradCAM,39,0.787,0.463,0.015,0.991,0.807
17,GradCAM,40,0.718,0.394,0.845,0.983,0.563
17,GradCAM,41,0.898,0.39,0.084,0.996,0.8
17,GradCAM,42,0.847,0.371,0.913,0.979,0.571
17,GradCAM,43,0.763,0.338,0.055,0.967,0.753
17,GradCAM,44,0.898,0.351,0.014,0.99,0.806
17,GradCAM,45,0.914,0.42,0.339,0.991,0.746
17,GradCAM,46,0.894,0.405,0.006,0.991,0.821
17,GradCAM,47,0.985,0.359,0.09,0.995,0.812
17,GradCAM,48,0.983,0.421,0.135,0.995,0.816
17,GradCAM,49,0.841,0.377,0.027,0.962,0.788
17,GradCAM,50,0.904,0.39,0.162,0.981,0.778
17,GradCAM,51,0.949,0.377,0.039,0.987,0.818
17,GradCAM,52,0.929,0.402,0.29,0.995,0.759
17,GradCAM,53,0.831,0.264,0.069,0.952,0.744
17,GradCAM,54,0.874,0.332,0.702,0.981,0.621
17,GradCAM,55,0.93,0.38,0.155,0.995,0.788
17,GradCAM,56,0.823,0.359,0.004,0.983,0.79
17,GradCAM,57,0.975,0.449,0.094,0.991,0.83
17,GradCAM,58,0.99,0.52,0.004,0.995,0.875
17,GradCAM,59,0.968,0.386,0.064,0.991,0.82
17,GradCAM,60,0.938,0.409,0.032,0.995,0.827
17,GradCAM,61,0.931,0.442,0.082,0.987,0.82
17,GradCAM,62,0.944,0.372,0.208,0.996,0.776
17,GradCAM,63,0.915,0.385,0.036,0.991,0.814
17,GradCAM,64,0.892,0.469,0.003,0.996,0.838
17,GradCAM,65,0.826,0.417,0.008,0.995,0.808
17,GradCAM,66,0.891,0.374,0.044,0.956,0.794
17,GradCAM,67,0.718,0.411,0.012,0.992,0.777
17,GradCAM,68,0.894,0.429,0.433,0.992,0.72
17,GradCAM,69,0.988,0.466,0.112,0.996,0.835
17,GradCAM,70,0.978,0.457,0.01,0.996,0.855
17,GradCAM,71,0.847,0.394,0.003,0.983,0.805
17,GradCAM,72,0.993,0.428,0.018,0.995,0.849
17,GradCAM,73,0.872,0.432,0.084,0.994,0.804
17,GradCAM,74,0.895,0.415,0.046,0.994,0.814
17,GradCAM,75,0.986,0.394,0.06,0.994,0.828
17,GradCAM,76,0.915,0.325,0.047,0.987,0.795
17,GradCAM,77,0.612,0.288,0.152,0.955,0.676
17,GradCAM,78,0.843,0.351,0.123,0.98,0.763
17,GradCAM,79,0.701,0.468,0.133,0.992,0.757
17,GradCAM,80,0.884,0.442,0.013,0.985,0.825
17,GradCAM,81,0.817,0.331,0.116,0.977,0.752
17,GradCAM,82,0.916,0.324,0.004,0.987,0.806
17,GradCAM,83,0.967,0.404,0.135,0.995,0.808
17,GradCAM,84,0.827,0.309,0.847,0.966,0.564
17,GradCAM,85,0.961,0.355,0.065,0.995,0.811
17,GradCAM,86,0.955,0.428,0.057,0.995,0.83
17,GradCAM,87,0.952,0.409,0.005,0.99,0.836
17,GradCAM,88,0.935,0.379,0.013,0.969,0.817
17,GradCAM,89,0.972,0.425,0.109,0.992,0.82
17,GradCAM,90,0.988,0.341,0.082,0.992,0.81
17,GradCAM,91,0.943,0.429,0.036,0.993,0.832
17,GradCAM,92,0.961,0.351,0.052,0.989,0.812
17,GradCAM,93,0.819,0.409,0.028,0.997,0.799
17,GradCAM,94,0.947,0.384,0.064,0.986,0.813
17,GradCAM,95,0.908,0.401,0.015,0.992,0.821
17,GradCAM,96,0.919,0.416,0.19,0.997,0.786
17,GradCAM,97,0.953,0.456,0.154,0.991,0.811
17,GradCAM,98,0.864,0.425,0.184,0.983,0.772
17,GradCAM,99,0.958,0.39,0.039,0.992,0.825
17,SHAP,0,0.021,0.47,0.008,0.278,0.44
